Printout for SDDS file one.twi

       s            betay          alphay          etay          etayp     
       m              m                             m                      
---------------------------------------------------------------------------
  7.780574e+01   1.129715e+01   4.880245e-01   0.000000e+00   0.000000e+00 
  7.785526e+01   1.124909e+01   4.825977e-01   0.000000e+00   0.000000e+00 
  7.785526e+01   1.124909e+01   4.825977e-01   0.000000e+00   0.000000e+00 
  7.818026e+01   1.094698e+01   4.469777e-01   0.000000e+00   0.000000e+00 
  7.833026e+01   1.095798e+01  -5.206162e-01   0.000000e+00   0.000000e+00 
  7.833026e+01   1.095798e+01  -5.206162e-01   0.000000e+00   0.000000e+00 
  7.833026e+01   1.095798e+01  -5.206162e-01   0.000000e+00   0.000000e+00 
  7.833026e+01   1.095798e+01  -5.206162e-01   0.000000e+00   0.000000e+00 
  7.865526e+01   1.130863e+01  -5.583137e-01   0.000000e+00   0.000000e+00 
  7.870477e+01   1.136420e+01  -5.640571e-01   0.000000e+00   0.000000e+00 
  8.174887e+01   1.586009e+01  -9.124937e-01   0.000000e+00   0.000000e+00 
  8.179839e+01   1.595074e+01  -9.182152e-01   0.000000e+00   0.000000e+00 
  8.190931e+01   1.615586e+01  -9.310321e-01   0.000000e+00   0.000000e+00 
  8.195882e+01   1.624834e+01  -9.367536e-01   0.000000e+00   0.000000e+00 
  8.500292e+01   2.300536e+01  -1.282452e+00   0.000000e+00   0.000000e+00 
  8.505244e+01   2.313264e+01  -1.288145e+00   0.000000e+00   0.000000e+00 
  8.505244e+01   2.313264e+01  -1.288145e+00   0.000000e+00   0.000000e+00 
  8.555244e+01   2.444952e+01  -1.345624e+00   0.000000e+00   0.000000e+00 
  8.560195e+01   2.458306e+01  -1.351317e+00   0.000000e+00   0.000000e+00 
  8.864605e+01   3.385292e+01  -1.693257e+00   0.000000e+00   0.000000e+00 
  8.869557e+01   3.402088e+01  -1.698913e+00   0.000000e+00   0.000000e+00 
  8.880649e+01   3.439917e+01  -1.711584e+00   0.000000e+00   0.000000e+00 
  8.885600e+01   3.456895e+01  -1.717240e+00   0.000000e+00   0.000000e+00 
  9.190010e+01   4.605451e+01  -2.055140e+00   0.000000e+00   0.000000e+00 
  9.194962e+01   4.625831e+01  -2.060757e+00   0.000000e+00   0.000000e+00 
  9.194962e+01   4.625831e+01  -2.060757e+00   0.000000e+00   0.000000e+00 
  9.227462e+01   4.760978e+01  -2.097619e+00   0.000000e+00   0.000000e+00 
